	sector	community_name	group_category	category	count	resident_count	date	year	month	id	:@computed_region_4a3i_ccfj	:@computed_region_p8tp_5dkv	:@computed_region_4b54_tmc4	:@computed_region_kxmf_bzkv	geocoded_column.latitude	geocoded_column.longitude	geocoded_column.human_address
584	SOUTHEAST	SHEPARD INDUSTRIAL	Crime	Theft FROM Vehicle	4	255	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SHEPARD INDUSTRIAL-Theft FROM Vehicle-4	3	8	4	162	50.96148345779227	-113.99277756785193	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
585	CENTRE	HIGHLAND PARK	Disorder	Physical Disorder	2	3838	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HIGHLAND PARK-Physical Disorder-2	4	4	2	259	51.088022395583224	-114.06206898549655	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
586	SOUTH	SOMERSET	Crime	Commercial Break & Enter	1	8543	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SOMERSET-Commercial Break & Enter-1	1	6	5	55	50.89869686344839	-114.08130751456942	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
587	NORTHEAST	TARADALE	Crime	Violence Other (Non-domestic)	1	19026	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-TARADALE-Violence Other (Non-domestic)-1	4	1	11	26	51.11794016304313	-113.93400207797254	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
588	CENTRE	MANCHESTER	Crime	Assault (Non-domestic)	1	1025	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MANCHESTER-Assault (Non-domestic)-1	1	11	10	124	51.00623889050489	-114.06664675902346	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
589	SOUTH	SHAWNESSY	Disorder	Physical Disorder	8	9368	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SHAWNESSY-Physical Disorder-8	1	6	5	115	50.90330332947782	-114.0737568214987	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
590	SOUTH	SUNDANCE	Crime	Theft OF Vehicle	1	9736	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SUNDANCE-Theft OF Vehicle-1	3	13	6	52	50.90155510486336	-114.04204857668046	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
591	NORTH	HARVEST HILLS	Crime	Theft OF Vehicle	1	7420	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HARVEST HILLS-Theft OF Vehicle-1	4	12	11	27	51.14767758603047	-114.05277797732376	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
592	NORTHWEST	ROYAL OAK	Crime	Theft FROM Vehicle	2	11706	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ROYAL OAK-Theft FROM Vehicle-2	2	9	3	252	51.142705841683586	-114.21992135149296	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
593	NORTHEAST	TARADALE	Crime	Theft FROM Vehicle	6	19026	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-TARADALE-Theft FROM Vehicle-6	4	1	11	26	51.11794016304313	-113.93400207797254	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
594	NORTHWEST	MONTGOMERY	Crime	Assault (Non-domestic)	1	4515	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MONTGOMERY-Assault (Non-domestic)-1	2	7	13	24	51.07110787892585	-114.1622756118642	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
595	SOUTHEAST	NEW BRIGHTON	Disorder	Physical Disorder	2	13103	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-NEW BRIGHTON-Physical Disorder-2	3	8	4	139	50.922051675382946	-113.94524760632896	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
596	NORTH	HUNTINGTON HILLS	Crime	Commercial Break & Enter	5	13420	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HUNTINGTON HILLS-Commercial Break & Enter-5	4	4	2	261	51.11758229183931	-114.06670944395931	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
597	SOUTHEAST	MAHOGANY	Crime	Commercial Break & Enter	1	11784	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MAHOGANY-Commercial Break & Enter-1	3	8	4	116	50.89595849748311	-113.92452695887748	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
598	NORTHEAST	MAYLAND	Disorder	Physical Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MAYLAND-Physical Disorder-1	3	3	12	167	51.05239340641198	-114.01029661308269	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
599	SOUTH	QUEENSLAND	Crime	Theft FROM Vehicle	4	4743	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-QUEENSLAND-Theft FROM Vehicle-4	3	13	6	215	50.93822091946092	-114.02256826023819	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
600	SOUTHEAST	RIVERBEND	Disorder	Physical Disorder	8	9244	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RIVERBEND-Physical Disorder-8	3	8	10	19	50.97597767000437	-114.0178926680503	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
601	NORTHEAST	REDSTONE	Crime	Commercial Break & Enter	1	5848	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-REDSTONE-Commercial Break & Enter-1	4	1	11	3	51.170446168252354	-113.95779456322208	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
602	NORTHEAST	WESTWINDS	Crime	Theft OF Vehicle	3	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-WESTWINDS-Theft OF Vehicle-3	4	1	9	80	51.103384585419136	-113.9700447787279	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
603	CENTRE	CRESCENT HEIGHTS	Crime	Theft OF Vehicle	3	6620	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CRESCENT HEIGHTS-Theft OF Vehicle-3	4	7	7	266	51.05952142088306	-114.06161026890561	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
604	NORTH	STONEY 1	Disorder	Physical Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-STONEY 1-Physical Disorder-1	4	12	11	163	51.16118788060755	-114.02469848732257	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
605	NORTH	EVANSTON	Crime	Theft FROM Vehicle	7	17685	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-EVANSTON-Theft FROM Vehicle-7	2	10	3	237	51.171117591304785	-114.11245112799256	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
606	NORTHEAST	RUNDLE	Crime	Violence Other (Non-domestic)	2	11688	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RUNDLE-Violence Other (Non-domestic)-2	4	3	9	34	51.074239973666835	-113.97005811864892	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
607	SOUTH	MIDNAPORE	Disorder	Social Disorder	31	7270	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MIDNAPORE-Social Disorder-31	3	13	6	263	50.91563847466349	-114.05761494838394	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
608	SOUTH	WALDEN	Crime	Residential Break & Enter	1	6228	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-WALDEN-Residential Break & Enter-1	3	13	6	135	50.870406291791525	-114.03258961850398	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
609	NORTH	KINCORA	Crime	Theft FROM Vehicle	2	6889	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-KINCORA-Theft FROM Vehicle-2	2	10	3	220	51.16026670748173	-114.13286512975175	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
610	SOUTH	FAIRVIEW INDUSTRIAL	Crime	Violence Other (Non-domestic)	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FAIRVIEW INDUSTRIAL-Violence Other (Non-domestic)-1	3	11	10	76	50.98692363059351	-114.06882221568989	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
611	CENTRE	GREENVIEW INDUSTRIAL PARK	Disorder	Social Disorder	6	225	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-GREENVIEW INDUSTRIAL PARK-Social Disorder-6	4	4	2	239	51.08651539849002	-114.04905097324385	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
612	NORTHEAST	STONEY 3	Disorder	Social Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-STONEY 3-Social Disorder-1	4	1	11	107	51.14703268582613	-113.97583513108833	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
613	SOUTH	FAIRVIEW	Crime	Theft OF Vehicle	1	3646	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FAIRVIEW-Theft OF Vehicle-1	3	11	10	284	50.985381707007534	-114.06033837619835	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
614	SOUTH	SOUTHWOOD	Crime	Theft FROM Vehicle	5	6246	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SOUTHWOOD-Theft FROM Vehicle-5	1	5	8	7	50.9577735651428	-114.08320089308144	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
615	NORTHWEST	UNIVERSITY HEIGHTS	Disorder	Social Disorder	15	2921	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-UNIVERSITY HEIGHTS-Social Disorder-15	2	7	13	274	51.070391317579144	-114.13307618708151	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
616	SOUTH	OAKRIDGE	Crime	Theft FROM Vehicle	4	5690	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-OAKRIDGE-Theft FROM Vehicle-4	1	5	8	217	50.969739206716326	-114.12960909912147	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
617	NORTHEAST	CALGARY INTERNATIONAL AIRPORT	Disorder	Social Disorder	12	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CALGARY INTERNATIONAL AIRPORT-Social Disorder-12	4	1	11	86	51.12355931408244	-114.01171802945132	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
618	EAST	ALBERT PARK/RADISSON HEIGHTS	Crime	Commercial Break & Enter	2	6997	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ALBERT PARK/RADISSON HEIGHTS-Commercial Break & Enter-2	3	11	12	121	51.04454101383472	-113.99678382147289	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
619	EAST	ALBERT PARK/RADISSON HEIGHTS	Disorder	Physical Disorder	7	6997	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ALBERT PARK/RADISSON HEIGHTS-Physical Disorder-7	3	11	12	121	51.04454101383472	-113.99678382147289	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
620	NORTHEAST	WESTWINDS	Crime	Commercial Break & Enter	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-WESTWINDS-Commercial Break & Enter-1	4	1	9	80	51.103384585419136	-113.9700447787279	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
621	CENTRE	BRIDGELAND/RIVERSIDE	Crime	Street Robbery	3	6835	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-BRIDGELAND/RIVERSIDE-Street Robbery-3	4	11	10	137	51.050566763066044	-114.03507248380473	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
622	WEST	COUGAR RIDGE	Disorder	Physical Disorder	3	6997	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-COUGAR RIDGE-Physical Disorder-3	1	14	1	128	51.07188943658615	-114.20908721074656	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
623	CENTRE	ALTADORE	Crime	Theft OF Vehicle	3	6942	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ALTADORE-Theft OF Vehicle-3	1	2	8	200	51.015948466883415	-114.10079474153764	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
624	CENTRE	PARKHILL	Crime	Theft FROM Vehicle	4	1691	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-PARKHILL-Theft FROM Vehicle-4	1	5	10	60	51.01817361313606	-114.06555183553823	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
625	CENTRE	BURNS INDUSTRIAL	Crime	Theft FROM Vehicle	4	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-BURNS INDUSTRIAL-Theft FROM Vehicle-4	3	11	10	109	50.9986659230675	-114.03968584778407	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
626	NORTHEAST	MERIDIAN	Disorder	Social Disorder	11	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MERIDIAN-Social Disorder-11	4	3	12	166	51.05658668369409	-113.99651342384118	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
627	NORTH	COVENTRY HILLS	Crime	Assault (Non-domestic)	1	17667	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-COVENTRY HILLS-Assault (Non-domestic)-1	4	12	11	251	51.16490633029946	-114.05314340697439	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
628	NORTHWEST	ARBOUR LAKE	Crime	Residential Break & Enter	3	10619	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ARBOUR LAKE-Residential Break & Enter-3	2	10	3	244	51.13263256556279	-114.2075783058964	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
629	CENTRE	WINDSOR PARK	Crime	Theft FROM Vehicle	8	4584	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-WINDSOR PARK-Theft FROM Vehicle-8	1	5	8	144	51.00504575889471	-114.08355230577988	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
630	CENTRE	HILLHURST	Crime	Theft OF Vehicle	3	6558	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HILLHURST-Theft OF Vehicle-3	2	7	7	40	51.057268028313786	-114.09364637665843	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
631	SOUTH	CANYON MEADOWS	Crime	Theft OF Vehicle	3	7624	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CANYON MEADOWS-Theft OF Vehicle-3	1	6	5	283	50.940963833588576	-114.08218233098279	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
632	NORTHEAST	MARLBOROUGH PARK	Disorder	Social Disorder	41	8523	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MARLBOROUGH PARK-Social Disorder-41	4	3	12	33	51.05969184952577	-113.94671734839238	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
633	CENTRE	CRESCENT HEIGHTS	Disorder	Social Disorder	59	6620	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CRESCENT HEIGHTS-Social Disorder-59	4	7	7	266	51.05952142088306	-114.06161026890561	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
634	SOUTH	13B	Disorder	Physical Disorder	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-13B-Physical Disorder-1	1	6	5	213	50.924390494819974	-114.13912947862943	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
635	EAST	FOOTHILLS	Crime	Assault (Non-domestic)	1	317	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FOOTHILLS-Assault (Non-domestic)-1	3	11	10	159	50.99416606568998	-113.98198902398701	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
636	CENTRE	BRIDGELAND/RIVERSIDE	Crime	Theft FROM Vehicle	19	6835	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-BRIDGELAND/RIVERSIDE-Theft FROM Vehicle-19	4	11	10	137	51.050566763066044	-114.03507248380473	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
637	SOUTHEAST	EAST SHEPARD INDUSTRIAL	Crime	Commercial Break & Enter	5	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-EAST SHEPARD INDUSTRIAL-Commercial Break & Enter-5	3	8	4	79	50.951244506177744	-113.950956719842	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
638	SOUTHEAST	MCKENZIE TOWNE	Crime	Theft FROM Vehicle	7	18283	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MCKENZIE TOWNE-Theft FROM Vehicle-7	3	8	4	46	50.91713725138621	-113.96147999523379	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
639	CENTRE	INGLEWOOD	Crime	Violence Other (Non-domestic)	2	4024	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-INGLEWOOD-Violence Other (Non-domestic)-2	3	11	10	54	51.03414052350448	-114.01911996519493	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
640	CENTRE	HOUNSFIELD HEIGHTS/BRIAR HILL	Crime	Theft FROM Vehicle	4	2798	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HOUNSFIELD HEIGHTS/BRIAR HILL-Theft FROM Vehicle-4	2	7	7	152	51.063197852108445	-114.10572815630559	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
641	WEST	STRATHCONA PARK	Crime	Theft FROM Vehicle	9	6855	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-STRATHCONA PARK-Theft FROM Vehicle-9	1	14	1	67	51.0474032510793	-114.17757962941137	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
642	SOUTH	OAKRIDGE	Crime	Commercial Break & Enter	1	5690	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-OAKRIDGE-Commercial Break & Enter-1	1	5	8	217	50.969739206716326	-114.12960909912147	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
643	CENTRE	HIGHWOOD	Crime	Assault (Non-domestic)	1	2258	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HIGHWOOD-Assault (Non-domestic)-1	2	4	7	37	51.0923557749049	-114.07990104743979	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
644	EAST	RED CARPET	Crime	Theft OF Vehicle	1	1594	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RED CARPET-Theft OF Vehicle-1	3	11	12	103	51.042514436682296	-113.93877317699018	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
645	NORTHEAST	SADDLE RIDGE INDUSTRIAL	Crime	Theft OF Vehicle	1	25	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SADDLE RIDGE INDUSTRIAL-Theft OF Vehicle-1	4	1	11	74	51.125189506147144	-113.97572968236095	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
646	SOUTH	CANYON MEADOWS	Crime	Residential Break & Enter	2	7624	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CANYON MEADOWS-Residential Break & Enter-2	1	6	5	283	50.940963833588576	-114.08218233098279	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
647	SOUTH	FAIRVIEW INDUSTRIAL	Crime	Theft FROM Vehicle	9	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-FAIRVIEW INDUSTRIAL-Theft FROM Vehicle-9	3	11	10	76	50.98692363059351	-114.06882221568989	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
648	SOUTHEAST	SETON	Crime	Assault (Non-domestic)	5	1134	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-SETON-Assault (Non-domestic)-5	3	8	4	229	50.87416378569624	-113.94784935522006	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
649	NORTHEAST	MARLBOROUGH	Crime	Assault (Non-domestic)	4	9162	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MARLBOROUGH-Assault (Non-domestic)-4	4	3	12	77	51.05954540129487	-113.96998802330765	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
650	NORTHEAST	CASTLERIDGE	Crime	Assault (Non-domestic)	1	6127	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CASTLERIDGE-Assault (Non-domestic)-1	4	1	9	119	51.10525413453473	-113.96102973195798	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
651	EAST	ERIN WOODS	Crime	Theft FROM Vehicle	8	7049	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ERIN WOODS-Theft FROM Vehicle-8	3	11	12	35	51.02105117275534	-113.96760658953818	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
652	SOUTHEAST	MCKENZIE TOWNE	Disorder	Social Disorder	39	18283	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MCKENZIE TOWNE-Social Disorder-39	3	8	4	46	50.91713725138621	-113.96147999523379	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
653	NORTHEAST	ABBEYDALE	Crime	Theft OF Vehicle	2	5957	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ABBEYDALE-Theft OF Vehicle-2	4	3	12	94	51.05952012318639	-113.92779391882777	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
654	CENTRE	ALTADORE	Crime	Theft FROM Vehicle	17	6942	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ALTADORE-Theft FROM Vehicle-17	1	2	8	200	51.015948466883415	-114.10079474153764	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
655	NORTH	PANORAMA HILLS	Crime	Residential Break & Enter	3	25710	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-PANORAMA HILLS-Residential Break & Enter-3	2	12	11	235	51.15971101107547	-114.08806340626336	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
656	CENTRE	ST. ANDREWS HEIGHTS	Crime	Theft OF Vehicle	1	1795	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-ST. ANDREWS HEIGHTS-Theft OF Vehicle-1	2	7	7	154	51.06390668703628	-114.12742928773488	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
657	NORTHEAST	MONTEREY PARK	Crime	Violence Other (Non-domestic)	1	10372	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MONTEREY PARK-Violence Other (Non-domestic)-1	4	3	9	161	51.08145946482504	-113.92685104381658	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
658	NORTH	COVENTRY HILLS	Crime	Violence Other (Non-domestic)	1	17667	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-COVENTRY HILLS-Violence Other (Non-domestic)-1	4	12	11	251	51.16490633029946	-114.05314340697439	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
659	CENTRE	MEADOWLARK PARK	Crime	Theft OF Vehicle	2	644	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MEADOWLARK PARK-Theft OF Vehicle-2	1	5	8	64	50.99782962995084	-114.07735542175806	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
660	NORTHEAST	PINERIDGE	Disorder	Social Disorder	65	10022	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-PINERIDGE-Social Disorder-65	4	3	9	36	51.074259757631374	-113.94676495577161	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
661	EAST	OGDEN SHOPS	Crime	Commercial Break & Enter	1	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-OGDEN SHOPS-Commercial Break & Enter-1	3	11	10	78	50.99132888252966	-113.99324153904672	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
662	NORTHEAST	HORIZON	Disorder	Social Disorder	69	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HORIZON-Social Disorder-69	4	3	9	71	51.08990129956937	-113.991711864004	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
663	NORTHEAST	MAYLAND HEIGHTS	Crime	Residential Break & Enter	2	5961	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-MAYLAND HEIGHTS-Residential Break & Enter-2	4	3	12	140	51.060827713742526	-114.01332524116933	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
664	NORTHEAST	HORIZON	Crime	Theft OF Vehicle	2	0	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-HORIZON-Theft OF Vehicle-2	4	3	9	71	51.08990129956937	-113.991711864004	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
665	SOUTHEAST	CRANSTON	Crime	Theft OF Vehicle	3	19884	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-CRANSTON-Theft OF Vehicle-3	3	8	4	294	50.87820238990293	-113.97999151788659	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
666	NORTHEAST	RUNDLE	Crime	Assault (Non-domestic)	2	11688	2019-11-01T00:00:00.000	2019	NOV	2019-NOV-RUNDLE-Assault (Non-domestic)-2	4	3	9	34	51.074239973666835	-113.97005811864892	"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
